,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,LATracts10,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10
33618,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33619,1637,781,0,0,0,0,10.6,0,2.500591062,0.001527545,1.019073499,0.000622525,0.0,0.0,2.013601473,0.001230056,2.486546181,0.001518965,0.0,0.0,0.0,0.0,0.0,0.0,0.014044872,8.57964e-06,0.0,0.0,0.0,0.0,0.031240961,4.00012e-05,0.162937656
33620,2370,1081,0,0,0,0,16.9,1,1007.843851,0.42525057,437.5718493,0.184629472,157.8692384,0.066611493,280.4163892,0.118319152,807.1716482,0.340578754,0.34090349700000006,0.000143841,4.000000101,0.001687764,0.0,0.0,137.3671142,0.057960807999999996,58.96418465,0.024879402999999998,9.68101245,0.004084815,24.48326751,0.022648721,62.99322185
33621,2021,937,0,9,0,1,15.7,1,1999.685905,0.9894536890000001,917.9204973,0.454191241,344.1696401,0.170296705,519.8916618,0.257244761,1783.0687420000002,0.88227053,7.000000032999999,0.003463632,3.000000023,0.0014844139999999999,0.0,0.0,143.64045159999998,0.071073949,62.97670956,0.031161163,13.99999976,0.006927264,58.17424169,0.062085637,128.7174674
33622,2662,1152,0,15,1,0,15.2,0,310.60309789999997,0.11668035199999999,115.3199085,0.043320777000000005,45.55542174,0.017113231,80.57812665,0.03026977,261.20992540000003,0.098125442,3.614185666,0.001357696,0.0,0.0,0.746370766,0.00028038,31.61571323,0.011876676999999999,13.41690163,0.005040158,5.106927198999999,0.001918455,12.70289632,0.01102682,19.14117676
33623,2423,1073,0,71,0,1,18.9,0,8.261212205,0.003409497,2.180042128,0.000899728,0.0,0.0,5.075251607,0.002094615,7.973655106,0.0032908190000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28755712699999997,0.00011867799999999999,0.0,0.0,0.5021230879999999,0.000467962,1.111668335
33624,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33626,4488,1537,0,127,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33628,5379,1894,0,91,0,0,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33629,2648,917,0,0,0,0,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33630,4299,1429,0,33,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33631,4887,1768,0,19,0,0,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33635,3739,1404,0,8,0,0,6.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33636,2668,1006,0,11,0,0,9.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33642,1067,365,0,6,0,0,11.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33649,1271,549,0,5,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33838,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33841,3536,1475,0,5,0,1,23.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33842,1933,861,0,6,0,0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33843,1956,849,0,20,0,0,12.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33844,2337,963,0,172,0,0,14.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33845,3812,1168,0,1061,0,0,16.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33846,1641,747,0,0,0,1,27.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33858,5565,2251,0,14,1,0,8.8,0,252.36984590000003,0.045349478,65.59703302,0.011787427,47.43070768,0.008523038,39.50552793,0.007098927,237.1578184,0.04261596,0.0,0.0,1.0000000340000001,0.000179695,0.0,0.0,9.036782635,0.00162386,5.17524661,0.000929963,1.117488875,0.000200807,4.216912675,0.001873351,9.055613434
33859,3728,1468,0,56,0,0,12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33860,2967,1138,0,0,0,0,7.8,0,0.36811323100000004,0.000124069,0.09274366099999999,3.12584e-05,0.110433969,3.72208e-05,0.0,0.0,0.36811323100000004,0.000124069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005392283,4.73839e-06,0.012496475
33865,2318,1005,0,144,0,1,37.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33866,2978,1163,0,98,0,0,5.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33867,3117,1230,0,0,0,0,9.7,0,98.07415125,0.031464277,17.19921051,0.005517873,12.6801441,0.00406806,22.07920378,0.007083479,95.07415125,0.030501813,0.999999978,0.000320821,0.0,0.0,0.0,0.0,0.0,0.0,1.999999955,0.000641643,0.0,0.0,0.350310522,0.000284805,3.619130992
33868,2308,1085,0,0,0,1,18.1,1,1828.869719,0.792404557,739.9394105,0.320597665,309.8800414,0.134263449,441.67001830000004,0.19136482600000002,1775.573748,0.769312716,2.99999999,0.001299827,2.000000015,0.000866551,0.72603558,0.000314573,25.00000012,0.010831888999999999,22.56993638,0.009779002,5.726035638,0.002480951,43.9243096,0.040483235,116.93932509999999
33869,2638,970,0,0,0,1,38.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33870,2385,1045,0,0,0,0,10.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33871,2405,1100,0,14,0,0,9.8,1,530.982032,0.22078255,154.2208936,0.064125112,65.24501047,0.027128902000000003,114.357422,0.047549864000000004,522.0755356000001,0.217079225,0.0,0.0,1.99999994,0.0008316010000000001,0.0,0.0,2.000000108,0.0008316010000000001,4.906499006000001,0.002040124,1.906499084,0.0007927230000000001,3.9657582239999996,0.003605235,15.64889897
33873,4312,1990,0,15,0,0,7.5,1,912.0608525,0.211516895,187.2982114,0.043436505,112.25689720000001,0.026033603,191.7224169,0.044462527,867.0608506000001,0.201080902,0.999999967,0.00023191099999999998,9.000000006,0.002087199,0.0,0.0,26.00000057,0.006029685,8.999999985,0.002087199,4.00000004,0.0009276439999999999,0.0,0.0,60.32766951
33874,2620,1081,0,10,0,0,14.3,0,40.30309063,0.015382858999999999,18.98981552,0.0072480209999999995,11.77226559,0.0044932309999999994,6.3306281239999995,0.00241627,38.730200700000005,0.014782519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.572889976,0.00060034,0.0,0.0,0.39793655899999997,0.00036811900000000003,2.22527533
33875,3601,1451,0,0,0,0,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33879,4969,1994,0,50,1,1,16.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33880,3139,1314,0,5,0,1,18.9,0,117.34973729999999,0.037384434,54.19587107,0.01726533,10.55641816,0.003362988,44.60706878,0.014210598999999999,115.57677890000001,0.036819617,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999540000001,0.000318573,0.772958103,0.000246243,0.555684485,0.000177026,4.364251523,0.003321348,11.79054028
33881,2748,1110,0,0,0,0,9.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33882,2481,999,0,17,0,1,21.0,1,642.0448164,0.25878469,284.7477433,0.11477136,144.2366695,0.058136505,124.69362679999999,0.050259422000000005,613.282385,0.24719161,7.253895695,0.002923779,1.999999921,0.000806127,0.0,0.0,5.503534096,0.0022182729999999998,14.00500052,0.005644901,14.72112538,0.005933545,9.512444657,0.009521967,55.75738004
33883,2860,1226,0,11,0,0,16.5,0,128.1777041,0.044817379000000004,55.85577504,0.019529991,27.73780588,0.009698534,31.1348756,0.01088632,126.76649520000001,0.044323949,0.0,0.0,0.0,0.0,0.0,0.0,1.00000006,0.00034965,0.41120955600000003,0.00014378,0.0,0.0,0.47808769,0.00038995699999999997,9.355827963
33884,2869,1178,0,0,0,0,12.7,0,278.7355233,0.097154243,97.80541814,0.034090421,50.48013163,0.017595027,63.54825731,0.022149968,274.39289249999996,0.095640604,0.0,0.0,1.3601199519999998,0.000474075,0.0,0.0,0.075764252,2.64079e-05,2.9067466339999997,0.001013157,0.629602027,0.00021945,7.287744066,0.00618654,10.44382725
33885,4434,1815,0,14,0,1,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33888,6454,2253,0,830,0,1,28.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33889,4944,1686,0,22,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33890,3197,1402,0,9,0,0,15.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33891,5773,2308,0,0,1,0,13.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33893,3521,1431,0,160,0,1,14.7,0,458.97056910000003,0.13035233400000001,189.17985890000003,0.053729014000000005,106.33608840000001,0.030200536,75.63842716,0.021482087,442.94285830000007,0.125800301,1.0,0.00028401,0.197921442,5.62117e-05,0.0,0.0,1.07477885,0.000305248,13.75501094,0.003906564,0.6508547179999999,0.000184849,8.009994934,0.005597481,29.96971142
33894,4088,1619,0,78,1,1,16.4,1,1600.727226,0.391567325,728.0854252,0.17810308800000002,309.0985879,0.075611201,425.468579,0.10407744099999999,1555.1446,0.38041697700000005,0.999999953,0.000244618,1.999999932,0.000489237,0.0,0.0,15.16499753,0.003709637,27.41763192,0.006706856999999999,24.12374768,0.005901111999999999,42.44285039,0.026215473,106.6575729
33895,2484,1073,0,34,0,1,13.8,1,2404.999719,0.9681963440000001,873.9211270999999,0.351820099,500.9062569,0.201653083,467.8156357,0.18833157600000003,2329.200435,0.937681335,20.99999955,0.008454106,9.00000011,0.003623188,0.0,0.0,9.199521464,0.0037035109999999996,36.59976079,0.014734203000000001,46.00000007,0.018518519,54.84547938,0.051114147,115.17405649999999
33896,3431,1527,0,8,0,0,7.0,1,2047.280175,0.596700721,476.5861598,0.138905905,403.4109805,0.117578251,390.9752342,0.11395372599999999,2003.994904,0.584084787,0.0,0.0,7.38200793,0.002151562,1.717624909,0.000500619,12.05653724,0.0035140009999999997,22.12910305,0.006449753000000001,15.0796791,0.004395127,22.35348069,0.014638822,58.02193012
33897,2968,1348,0,0,0,0,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33903,2418,729,0,608,0,0,12.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33910,3675,1406,0,0,0,0,11.9,0,29.32254086,0.007978923,8.615385714,0.0023443229999999997,7.56003844,0.002057153,5.212903975,0.001418477,26.98372512,0.00734251,0.0,0.0,0.0,0.0,0.0,0.0,1.559210494,0.000424275,0.779605247,0.00021213700000000002,0.023030221,6.26673e-06,0.242102277,0.000172192,1.491970179
33911,8977,3367,0,79,1,0,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33912,5364,2026,0,58,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33913,4368,1622,0,36,0,0,8.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33914,4208,1585,0,2,0,0,12.1,1,821.2825688999999,0.195171713,271.6105693,0.06454623799999999,198.17840680000003,0.04709562900000001,100.3453389,0.023846326,805.7925769,0.19149063100000002,0.229002349,5.44207e-05,1.071099686,0.000254539,0.0,0.0,8.066813856,0.0019170189999999998,6.1230744239999995,0.001455103,16.09820454,0.003825619,11.38736996,0.007184461,56.12717896
33915,4315,1574,0,12,0,0,16.6,0,0.675156891,0.000156467,0.179123253,4.1511800000000005e-05,0.17504066199999999,4.05656e-05,0.08752033099999999,2.02828e-05,0.668905437,0.000155019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006251451999999999,1.44877e-06,0.018754357,4.346319999999999e-06,0.0,0.0,0.056757558
33916,2551,1016,0,0,0,0,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33917,4796,1955,0,0,0,0,12.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33918,4418,1796,0,5,0,1,20.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33919,3882,1557,0,61,0,1,18.0,1,662.5380462,0.170669255,368.02440079999997,0.09480278199999999,114.763442,0.029562968,152.8103456,0.039363819,650.0190711,0.167444377,0.0,0.0,0.0,0.0,0.0,0.0,7.0000002210000005,0.001803194,5.51897402,0.001421683,3.3611696460000005,0.000865835,8.233902944,0.005288313,60.03302528
33920,3223,1344,0,45,1,1,20.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33921,4839,1834,0,88,0,0,13.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33922,2905,1108,0,0,0,1,13.6,0,1.212541945,0.00041739800000000003,0.380785954,0.00013108,0.0,0.0,0.0,0.0,1.212541945,0.00041739800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014200991999999999,1.28168e-05,0.159181779
33924,5759,2032,0,1,0,0,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33925,3751,1408,0,0,0,0,14.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33927,3968,1427,0,1,0,0,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33928,3050,1103,0,0,0,0,11.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33929,3665,1420,0,2,0,0,6.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33931,2760,991,0,0,0,0,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33932,3056,1103,0,6,0,0,15.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33933,2545,1004,0,0,0,0,15.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33934,6611,2486,0,0,0,0,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33935,5296,1976,0,21,0,0,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33946,4157,1659,0,94,1,0,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33948,2204,835,0,0,0,0,10.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33949,2690,997,0,0,0,0,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33950,4964,1751,0,8,0,0,2.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33951,4454,1644,0,22,0,0,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33952,4602,1757,0,0,0,0,4.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33953,5149,1932,0,0,0,0,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33954,4069,1437,0,35,0,0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33956,5016,2037,0,92,1,0,13.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33957,3256,1243,0,5,0,0,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33958,2697,1146,0,0,0,0,13.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33961,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33962,4444,1664,0,24,0,1,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33963,3494,1418,0,42,0,1,21.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33964,3295,1337,0,9,0,1,17.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33965,3420,1404,0,29,1,1,23.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33966,7705,2807,0,6,1,1,18.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33967,5186,1936,0,0,0,0,12.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33968,5101,1908,0,32,0,1,16.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33969,4453,1764,0,187,1,1,23.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33970,3222,1289,0,0,0,1,17.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33971,7156,1729,0,2561,0,1,18.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33972,5207,1901,0,62,0,1,20.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33974,5093,2074,0,173,1,0,17.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33975,2508,1093,0,105,0,1,19.8,0,11.36478085,0.004531412,4.104237958,0.001636459,2.634480799,0.001050431,1.121343021,0.000447106,11.36478085,0.004531412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144229055,0.000131957,1.469009714
