,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,LATracts10,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20
39086,1426,604,0,3,0,0,13.1,1,993.082277,0.6964111340000001,369.33694180000003,0.259002063,239.8452776,0.168194444,181.37684099999998,0.127192736,975.9362105,0.6843872440000001,0.0,0.0,0.0,0.0,0.0,0.0,10.76455172,0.007548774,6.381514864,0.0044751159999999995,29.82275992,0.020913576,4.271696728,0.007072346,10.02555811
39087,3157,1370,0,4,0,0,9.2,1,63.70458883,0.020178836999999998,19.65596507,0.006226153000000001,17.22652547,0.005456612,13.79263968,0.004368907,62.23715818,0.019714019,0.467430759,0.00014806200000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.000000031,0.00031675599999999996,0.0,0.0,0.841990556,0.000614592,1.4237756169999998
39090,3638,1424,0,63,0,0,9.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39091,2904,1225,0,33,0,0,10.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39092,2225,962,0,41,0,0,9.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39093,1774,686,0,8,0,0,9.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39095,2616,1064,0,37,0,0,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39096,4251,1767,0,49,0,0,16.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39097,2272,925,0,44,0,0,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39098,2721,1143,0,0,0,1,13.3,1,91.03373171,0.033455984,37.5129489,0.013786457,24.47133117,0.008993506,11.60726282,0.004265808,91.03373171,0.033455984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.129533501,0.00041511699999999995,0.20419651800000002,0.00017865,2.419630089
39099,2827,1234,0,24,0,0,8.2,1,324.80046610000005,0.11489227699999999,93.11913115,0.032939205,69.17526729,0.024469497000000003,64.90803373,0.02296004,323.64599260000006,0.11448390300000001,0.0,0.0,0.35068778,0.000124049,0.0,0.0,0.0,0.0,0.803785775,0.000284325,0.0,0.0,3.45994726,0.002803847,4.12325445
39101,1442,604,0,0,0,0,8.3,1,358.4302024,0.24856463399999998,89.12795947,0.061808571,81.85247519,0.056763159,66.00533295,0.045773463,347.77785980000004,0.241177434,0.0,0.0,2.0,0.001386963,0.0,0.0,1.6523428569999998,0.0011458689999999999,7.00000003,0.004854369,6.609371607999999,0.004583475,1.85652063,0.00307371,9.12978902
39104,4381,1470,0,73,0,0,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39105,3433,1294,0,35,0,0,8.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39106,3013,1258,0,266,0,0,18.5,1,1405.415868,0.46645067,573.3617867,0.19029598,264.3956581,0.087751629,391.31755319999996,0.12987638699999998,1351.577433,0.448581956,1.0,0.000331895,2.000000045,0.00066379,7.00000006,0.002323266,10.75554287,0.003569712,33.08289186,0.01098005,17.87307463,0.005931985999999999,22.03814142,0.017518395,35.13143277
39108,2584,977,0,0,0,0,8.5,1,21.4472931,0.008300036,7.10590071,0.0027499620000000003,5.737717072000001,0.002220479,4.00117568,0.0015484429999999998,20.44729307,0.007913039,0.0,0.0,0.0,0.0,0.0,0.0,1.00000003,0.000386997,0.0,0.0,0.0,0.0,0.0,0.0,0.50126608
39109,1494,591,0,0,0,0,6.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39114,1573,681,0,0,0,0,5.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39115,1941,867,0,22,0,0,14.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39116,2587,1039,0,42,0,0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39117,3413,1331,0,39,0,0,13.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39118,5026,2076,0,123,0,0,9.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39119,2588,1026,0,48,0,0,4.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39120,5522,2303,0,420,0,1,11.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39126,3036,1150,0,12,0,1,24.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39221,4040,1576,0,0,0,0,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39222,3885,1342,0,0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39271,3161,1343,0,56,0,0,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39272,3038,1033,0,22,0,0,2.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39274,2479,1026,0,0,0,0,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39275,3734,1263,0,0,0,0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39277,5662,2281,0,120,0,0,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39283,2008,897,0,41,0,0,9.3,1,13.11826768,0.0065330019999999996,4.278817098999999,0.002130885,1.8494957090000002,0.000921064,5.193419693,0.002586364,13.11826768,0.0065330019999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084455772,9.41536e-05,0.494677071
39284,2319,984,0,69,0,0,9.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39285,3571,1499,0,153,0,0,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39286,1422,602,0,29,0,0,10.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39287,1803,804,0,30,0,0,17.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39288,2756,1168,0,113,0,0,13.1,1,1750.8205010000001,0.635275944,539.5081319,0.195757668,374.4609418,0.135871169,313.151059,0.11362520300000001,1713.6025579999998,0.62177161,0.0,0.0,1.999999985,0.000725689,0.0,0.0,7.88764574,0.00286199,27.33030023,0.009916655,22.21794561,0.008061664,38.36001469,0.032842478,36.02967
39289,4959,2185,0,81,0,1,16.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39290,2725,1009,0,107,0,0,5.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39291,3521,1428,0,0,0,0,4.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39296,2771,1202,0,44,0,0,15.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39297,2057,961,0,36,0,0,11.7,1,1860.290473,0.904370672,640.4952766,0.311373494,349.4621385,0.169889226,513.0172377,0.24940069899999998,1797.995994,0.8740865309999999,4.000000045,0.00194458,0.0,0.0,0.0,0.0,10.16645359,0.004942369,48.1280274,0.023397194,72.12802788,0.035064671,15.97319017,0.016621426,65.80831342
39298,2049,935,0,30,0,1,12.0,0,35.75416841,0.01744957,10.780648199999998,0.005261419,7.339148669,0.00358182,5.971411605,0.002914305,35.75416841,0.01744957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265877509999999
39299,2044,849,0,40,0,0,7.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39300,614,277,0,3,0,1,13.4,1,610.2192391,0.9938424090000001,287.5633802,0.46834426700000004,114.90161770000002,0.187136185,117.452624,0.19129091899999998,600.2192404,0.9775557659999999,0.0,0.0,1.00000003,0.001628665,0.0,0.0,1.000000017,0.001628665,7.999999862,0.013029316,6.999999938999999,0.011400651000000001,7.055038827000001,0.025469454,9.070764172999999
39301,2538,1069,0,53,0,0,11.7,1,754.0300923,0.297096175,307.755114,0.12125891,172.7102425,0.068049741,182.6971572,0.071984695,738.0670708,0.290806568,9.000000179,0.003546099,1.000000009,0.000394011,0.0,0.0,0.0,0.0,5.963020907000001,0.002349496,17.99999996,0.007092199,14.84470794,0.013886537,16.04385101
39302,2517,966,0,0,0,0,8.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39314,2885,1133,0,11,0,0,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39315,2128,789,0,60,0,0,8.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39316,1934,759,0,0,0,0,6.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39317,2482,939,0,0,0,0,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39319,3423,1519,0,47,0,0,11.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39320,967,414,0,0,0,0,7.0,1,825.197488,0.853358312,268.8197931,0.277993581,182.7034939,0.188938463,165.5843545,0.171235113,802.1974875,0.82957341,0.0,0.0,3.00000003,0.003102379,1.0000000059999998,0.001034126,1.9999999830000001,0.002068252,16.99999993,0.017580145,29.00000018,0.029989659,10.91573081,0.0263665,17.15329127
39321,2908,1301,0,26,0,0,14.6,1,599.8115914,0.206262583,274.7858906,0.094493085,123.07941770000001,0.042324420999999994,131.267824,0.045140242000000004,588.8115912999999,0.20247991399999998,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.001375516,7.000000087999999,0.002407153,9.00000008,0.0030949109999999997,8.898375407,0.006839643,32.44335159
39322,1645,682,0,40,0,0,11.5,1,76.79374519,0.046683128,18.21131986,0.011070711,9.869392791000001,0.005999631,22.82807943,0.013877252,75.7937452,0.046075225,0.0,0.0,0.999999993,0.000607903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468407754,0.000686815,1.113320012
39323,2564,1123,0,0,0,0,16.4,1,325.2640649,0.12685806,83.67847284,0.03263591,80.49107544,0.031392775,68.72416638,0.026803497000000003,320.2093622,0.12488664699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054702723,0.001971413,5.054702723,0.001971413,4.126712176,0.0036747209999999997,7.70581245
39324,1910,816,0,41,0,0,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39326,736,326,0,26,0,1,16.4,0,15.08352136,0.020493915,5.4620630310000005,0.007421281,3.289732538,0.004469745,3.0127572860000003,0.00409342,15.08352136,0.020493915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413115965
39327,1694,675,0,0,0,0,7.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39328,4580,1950,0,35,0,0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39329,3294,1440,0,0,0,0,7.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39332,2011,852,0,0,0,0,6.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39333,3206,995,0,955,0,0,15.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39334,3458,1385,0,0,0,0,5.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39338,3575,1629,0,1,0,0,9.0,1,23.66737037,0.0066202430000000005,6.047287345,0.0016915489999999999,0.26019806300000003,7.27827e-05,10.61963866,0.002970528,22.66737039,0.006340523000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999978,0.00027972,0.0,0.0,0.08962261199999999,5.5017e-05,0.897337191
39339,824,381,0,0,0,1,15.3,1,295.8724667,0.359068527,123.3135585,0.149652377,76.87063789,0.09328960900000001,63.08036468,0.076553841,294.8724667,0.357854935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999978,0.0012135919999999999,1.000000004,0.0012135919999999999,2.339167409,0.0061395469999999995,3.007500978
39340,3821,1673,0,48,0,0,12.6,0,0.820496385,0.000214733,0.327394139,8.568280000000001e-05,0.273498791,7.15778e-05,0.0,0.0,0.820496385,0.000214733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006906535,4.12823e-06,0.020159616
39341,3106,1346,0,142,0,0,10.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39342,2472,1061,0,92,0,0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39343,3123,1240,0,0,0,0,16.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39392,2787,1063,0,19,0,0,3.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39406,2543,1038,0,32,0,0,15.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39409,1380,504,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39412,6030,2150,0,50,0,0,3.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39413,3354,1315,0,0,0,1,20.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39414,4388,1616,0,25,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39415,3855,1437,0,77,0,0,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39416,7821,2769,0,34,0,0,3.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39418,3669,1411,0,0,0,0,7.2,1,81.4213783,0.022191707999999997,17.25884576,0.004703965,23.92554239,0.006520998,13.88677139,0.0037848929999999997,80.25572504,0.021874005,0.8723306940000001,0.000237757,0.0,0.0,0.0,0.0,0.29332251800000003,7.99462e-05,0.0,0.0,0.065027712,1.7723599999999997e-05,0.626162385,0.000443772,1.0875447059999999
39419,3311,1282,0,54,0,0,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39420,5643,2310,0,0,1,1,20.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39425,3861,1457,0,0,0,0,6.9,1,844.3991184,0.21869959,190.9627165,0.049459393,234.25998560000002,0.060673397000000004,135.16443700000002,0.035007624,756.6987498999999,0.19598517199999999,1.0,0.000259,6.999999839,0.0018130020000000002,0.0,0.0,5.626663633,0.0014573070000000001,74.07370404,0.019185109,91.19371243,0.023619195,4.131627911,0.002835709,6.915441473
39426,763,325,0,0,0,0,12.0,0,9.140118925,0.011979186000000001,2.281842779,0.00299062,2.463377636,0.003228542,0.039672014,5.19948e-05,8.692259499,0.011392214,0.0,0.0,0.0,0.0,0.0,0.0,0.447859426,0.000586972,0.0,0.0,0.0,0.0,0.04602691,0.000141621,0.147286117
39427,632,275,0,0,0,1,20.2,1,131.1116134,0.207455085,48.55117002,0.076821472,29.25466679,0.04628903,19.90138835,0.031489539,126.1529267,0.199609061,0.99999999,0.001582278,0.0,0.0,0.0,0.0,0.0,0.0,3.958686998,0.006263745,6.540722116,0.010349244,0.441644859,0.001605981,3.974803736
39428,539,211,0,0,0,0,11.5,1,419.98345589999997,0.779190085,116.3334453,0.215831995,115.27284579999998,0.21386427800000002,76.30340185,0.14156475300000002,410.2723525,0.7611731959999999,2.000000058,0.003710575,0.0,0.0,0.0,0.0,0.0,0.0,7.711102192,0.014306312,1.951328133,0.003620275,5.281153511,0.025029164,0.0
39436,3513,1394,0,41,0,0,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39437,5009,1793,0,198,0,0,12.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39438,1947,776,0,0,0,0,8.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39439,2615,1016,0,54,0,0,9.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39441,5042,2085,0,82,0,1,14.0,1,64.47416927,0.01278742,24.24145027,0.004807904,17.71488256,0.003513463,6.931849355,0.001374821,52.99939865,0.010511582,0.0,0.0,0.0,0.0,0.0,0.0,4.000000013999999,0.0007933360000000001,7.474770022,0.001482501,12.47477001,0.0024741710000000003,0.437432495,0.00020980000000000003,2.787251009
39442,3735,1525,0,143,0,0,11.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39443,3595,1372,0,382,0,0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39445,2394,1073,0,0,0,0,9.1,1,36.12532594,0.015089944,8.192805921,0.003422225,14.74691678,0.0061599490000000005,1.167305455,0.00048759599999999997,32.09163745,0.013405028000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.033688668,0.001684916,4.033688668,0.001684916,0.073691631,6.86781e-05,0.43211063899999996
39446,2106,1006,0,59,0,0,12.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39447,2128,822,0,0,0,0,6.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39448,3113,1308,0,78,0,0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39449,2893,1151,0,0,0,0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39452,2773,1230,0,39,0,1,18.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39453,2970,1239,0,44,0,0,8.1,1,98.63819142,0.033211512,32.38180443,0.010902964,24.47510562,0.008240776,15.42811383,0.005194651,92.16296112,0.031031299999999998,4.475230038,0.001506811,0.0,0.0,0.0,0.0,0.0,0.0,1.999999985,0.000673401,0.999999958,0.0003367,1.144630242,0.0009238339999999999,2.387621384
39456,3271,1278,0,22,0,0,5.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
